,LABEL,DATE_TIME,TEXT,NEW_TEXT
3867,0,Mon Jun 15 08:13:26 2009,"@irishprincess41 sadly no, just trying to prepare a lecture I have to give tomorrow - dry as dust ",sadly no try prepare lecture give dry dust
3868,1,Sun Jun 07 11:47:30 2009,I'm loving the very expensive looking bunch of flowers I picked from the garden this afternoon ,love expensive bunch flower pick garden afternoon
3869,0,Thu May 14 02:06:29 2009,@yourmommasboy i had ear surgery today! ,ear surgery
3870,1,Sun Jun 07 02:47:34 2009,"ahahahhahaahhahh, do it, pleaseeeeee and yeah, he asked me for your number last nightt  aha xx",ahahahhahaahhahh pleaseeeeee ask number last night aha xx
3871,0,Sun May 03 03:16:50 2009,Watching T4  missed some of it stupid alarm didnt fo off ,watch t4 miss stupid alarm not fo off
3872,0,Fri Jun 19 16:50:50 2009,Going to the movies to see hangover.I miss my vbs kids  20 hours of cs!! Listenig to the up bros why I have no idea ... I might be parnoid,movie hangover miss vs kid 20 hour c listening up bros no idea might paranoid
3873,1,Sun Jun 07 07:33:37 2009,@mandyremains Happy Birthday! ,happy birthday
3874,0,Sun Jun 21 06:54:36 2009, Have to take my mom to the hospital...Hopefully she'll be alright,take mom hospitalhopefully alright
3875,0,Thu May 14 02:49:19 2009,"@saraesse aww, that's sad ",www sad
3876,0,Mon Jun 01 17:00:46 2009,@aja175 @buffawhat booo  then i can't be a hipster today i guess ;),book can not sister guess
3877,0,Wed Jun 17 15:53:55 2009,"iPhone 3.0 Rocks!!! I love the search screen, but I'm still waiting for apple to release the &quot;iDisk&quot; App ",iphone 30 rock love search screen but still wait apple release disk app
3878,1,Sun May 31 23:05:19 2009,@CaitlinLynn representing GB  anyway I just wanted to wish you two the best of luck!,represent gb anyway want wish two best luck
3879,1,Sun May 10 06:28:49 2009,Had a cheesecake [couldn't finish it] at smelly CBTL - yeeeuuuuck! - and 2 curry puffs waiting for me  That's my cheat day.,cheesecake not finish smell ctl yeeeuuuuck 2 curry puff wait cheat
3880,0,Fri Jun 19 22:48:17 2009,i am hungry but I ate so many bagels today i can feel them coming up. I needz a cheeseburger! ,hungry but eat many babel up need cheeseburger
3881,0,Wed Jun 17 12:39:52 2009,WHY ARE THEY CASTING ONLY NATIVE AMERICANS?!!!! THERE'S NO HOPE FOR ME!!!  ,cast native american no hope
3882,0,Mon Jun 15 10:35:15 2009,@LiveInLove10 http://twitpic.com/7h5bf - Ugh. Totally envious of you right now. Maybe if I got that I would feel better?  Anyway...I h ...,gh totally obvious right maybe get well anyway h
3883,0,Mon Jun 01 20:51:38 2009,@Autibody tiring   pcl soon? Or something less lame?,tire pl soon something less lame
3884,1,Wed Jun 03 06:50:23 2009,"@ddlovato awesome perfume name! &quot;I smell like death... lovely, isn't it?&quot; lol. you should seriously market that! I want. ",awesome perfume name smell like death lovely not lol seriously market want
3885,1,Fri May 29 11:43:24 2009,"Love is heeere. Love is nooow. Love is pouring from His hands, from His brow.  I love this song!",love here love now love pour hand brow love song
3886,1,Fri May 29 19:08:09 2009,An Ice Cream... Makes a Man Happy. ,ice cream make man happy
3887,1,Fri May 22 04:15:47 2009,@samchampion Very nice shirt today. You look comfortable while still professional. ,nice shirt comfortable while still professional
3888,0,Mon May 18 04:34:36 2009,I'm off to see a movie...I shall be walking..if it rains on me I will be very annoyed. I want sun ,off movie shall walking rain annoyed want sun
3889,1,Sat May 30 22:07:46 2009,wants to repeat last night again ,want repeat last night
3890,1,Sun Jun 07 18:00:57 2009,"bout to watch the WEC fights on vs, this should be fun ",bout watch wec fight v fun
3891,0,Fri May 29 19:38:07 2009,@Chrissyyyyyyy Saturday?? I'm in LA tonight ,saturday la
3892,0,Fri May 29 17:42:07 2009,ughh...i dont feel good ,ughhi not good
3893,0,Thu Jun 04 10:50:39 2009,"@rehabc dats LE 1.5; already installed on @adityamishra's phone by default. Its for S60v3, while mine is S60v5 ",dat le 15 already install phone default s60v3 while mine s60v5
3894,0,Fri May 29 15:32:10 2009,What I'm gonna do  life is not good:'( no more Exit in this hallway I'm stuck in my world...,life not good no exit hallway stick world
3895,0,Fri May 29 22:15:34 2009,Can't sleep  txt it!,can not sleep txt
3896,0,Mon May 18 01:58:00 2009,my head aches  need to go home.,head acre need home
3897,1,Sun May 31 08:13:12 2009,i need help with twitter. HAHA ,need help haha
3898,1,Fri May 22 01:02:26 2009,@sherrilynne you better go back and get it ,good back get
3899,0,Sun May 31 17:55:21 2009,@inkophile: I don't have an Estie  I hear they're awesome,not este hear awesome
3900,1,Fri May 29 00:45:50 2009,@KimKardashian im so happy for ur sis Khole...she has the personality for it!! i would listen to her everyday..congrats!! ,happy sis kholeshe personality listen everydaycongrats
3901,1,Mon Jun 15 06:37:37 2009,Bagels and coffee on the deck ,babel coffee deck
3902,1,Fri May 29 20:29:20 2009,Hanging at The Shack with Judith watching the game. ,hang shack judith watch game
3903,1,Wed Jun 03 02:38:29 2009,HangerÅt fel: BBC NEWS Sound Theme  http://bit.ly/dB3Tx  NekÃ¼nk is van! MTV cinetrip!  http://bit.ly/13Jtir,dangeråt fel bbc news sound theme nekã ¼ nk van mtv cinetrip
3904,1,Tue Apr 21 00:40:58 2009,"@timaldiss if we're talking newspapers, t'has always been dim, no? ",talk newspaper that always dim no
3905,1,Fri Jun 05 09:33:14 2009,"In the office! Very little connected up yet, mind ",office little connect up mind
3906,0,Fri May 29 10:32:28 2009,not feelin 2day ,not feeling 2day
3907,1,Sun May 10 19:26:33 2009,@tinkerbel1013 trï¿½s excited about our upcoming rendezvous ,trï ½ excite upcoming rendezvous
3908,0,Thu Jun 18 20:39:58 2009,@daniweezy well my dads shutting mine off  and I have no clue how I'm going to get in contact with people.,well dad shut mine off no clue get contact people
3909,0,Thu Jun 25 07:16:41 2009,Mmm #identica seems a bit broken after the upgrade ,mmm identical seem bit broken after upgrade
3910,0,Sun Jun 07 14:20:32 2009,Glad to be back home! Time to study for a test tomorrow... ,glad back home time study test
3911,1,Mon Jun 15 17:55:40 2009,"just ordered seeds - pink cherry tomatoes, Sudduth's brandywine, moon/stars melons, assorted peppers for 2nd growing season ",order seed pink cherry tomato sudduths brandywine monsters melon assert pepper 2nd grow season
3912,1,Sat May 30 18:48:14 2009,"Heading to the Village @snowshoemtn!  come find me   Unless you are a creepy stalker. Then, please don't. ",head village find unless creepy stalker please not
3913,1,Wed Jun 03 08:47:10 2009,@spalongal Got your email Lora! That's great! I'm counting you in - intro email coming in a few minutes!  Yay!,get email flora great count intro email minute yay
3914,1,Mon Jun 01 06:54:33 2009,im getting nuts with the laughs of rxdj's... wohoh! ,get nut laugh rides who
3915,1,Mon Jun 15 13:29:37 2009,I wonder what crazy ass shit im gonna c 2day because what I do make a nigga say damn =O but I cant complain least I got a job ,wonder crazy shit c 2day make nigra say damn but can not complain least get job
3916,0,Fri Jun 19 12:16:20 2009,@callimuffin I read it I jus dunno how to send one bak  I don't think I can from my fone lol,read jus not send bak not think font lol
3917,1,Sat May 30 16:02:10 2009,Oh dear Diversity burst Susans Boil...   shit happens  ,oh dear diversity burst susan boil shit happens
3918,0,Wed Jun 17 14:57:43 2009,History essay exam today. SO SCARED. ,history essay exam scar
3919,1,Sun Jun 07 14:21:05 2009,@ShonaQ I guess ,guess
3920,1,Sun May 31 16:51:51 2009,I wanna play the Sims ,want play sims
3921,0,Mon Jun 01 02:55:04 2009,"looking frantically for cheap B&amp;Bs in paris. apparently, paris &amp; cheap accommodation dont go hand in hand ",practically cheap bb paris apparently paris cheap accommodation not hand hand
3922,0,Fri May 29 19:35:44 2009,Lost her favourite sunglasses ,lose favourite sunglasses
3923,0,Sun Apr 19 08:43:37 2009,@xLittleMissTuki me too.i mean i love her in when a stranger calls but she has gotta get OUt of Joes life ,took mean love stranger call but get get does life
3924,1,Wed Jun 03 02:38:10 2009,"@Twitprentice haha, you are funny def big brother (via @kirstielu) &lt;&lt; we do try ",haha funny def big brother via try
3925,0,Sun May 31 00:50:01 2009,@juiceegapeach lol well damn then its just a fail all the way around for me then shit ,lol well damn fail way around shit
3926,0,Thu Jun 18 05:50:39 2009,Oh no! Two baby funeral's in one day. Chloe's now and Grace's on Days later ,oh no two baby funeral chloe grace later
3927,1,Sat Jun 06 10:45:22 2009,"drjaxxthe new tonight show backdrop set, looking a lot like super mario bros  http://bit.ly/RElFH",drjaxxthe new show backdrop set lot like super mario bros
3928,0,Fri May 29 20:43:17 2009,is about to watch closer. reffing tomorrow morning ,watch close reading morning
3929,0,Fri May 22 02:49:39 2009,@tuesday726 sadly no.  brian will bring you back his paella. Is paella a euphemism? Only time will tell.,sadly no brian bring back della della euphemism time tell
3930,1,Tue Jun 16 02:44:46 2009,I think im gonna go. Hockey match soon and i wanna watch MTV Movie Awards  TOODLES TWEETS!,think hockey match soon want watch mtv movie award noodles
3931,0,Sun Jun 07 10:18:00 2009,@kazzba Yeah I do when I remember - poor Maddie!  ,remember poor made
3932,0,Fri Jun 05 15:52:58 2009,@ronsalcedo im broke and its no joke  im saveing up for my skates ! i miss bubu so much :'(,broke no joke save up skate miss bub much
3933,1,Wed Jun 03 07:54:35 2009,"Well hey, I see twitter is back to reporting the client used on tweets. Yay ",well hey back report client use yay
3934,0,Tue Jun 02 23:30:19 2009,"@CreativeSoul I used to do a few conventions a year, usually though if im doing shows, I never get to do anything im so busy ",use convention usually though show never get anything busy
3935,1,Tue Jun 16 01:34:54 2009,Oh and did we also mention @MYGameloft will be around to showcase their latest greatest games? ,oh also mention around showcase late great game
3936,1,Sun May 17 10:56:05 2009,biking over to metro park on the east side...   ,biking over metro park east side
3937,1,Mon May 18 07:41:10 2009,@AnoopDoggDesai the rumour is everywhere now. I hope that doesn't distract you. And I LOVEEEE your dance moves ,rumour everywhere hope not distract loveeee dance move
3938,0,Mon Jun 15 18:17:05 2009,This is lame but I don't understand the way the book explained the logic for the answer in a matching game. someone pls help? #lsat ,lame but not understand way book explain logic answer matching game someone pls help last
3939,0,Thu Jun 25 01:30:12 2009,finalizing invite list for transformers tmr. hopefully there's any empty sit for me. feel so left out when so many ppl watched it already ,finalize invite list transformer hopefully empty sit leave many people watch already
3940,0,Mon Jun 01 14:46:12 2009,Going to my moms to spend time with my brother before he leaves for the whole summer tomorrow ,mom spend time brother before leave whole summer
3941,1,Sun Jun 07 12:20:08 2009,@mileycyrus cant wait to see you dec23!! ,can not wait dec 23
3942,1,Fri Jun 05 10:18:39 2009,i want some nice food... someone make me something? ,want nice food someone make something
3943,1,Sun May 03 23:27:24 2009,@TalAter Is this the same MeatBar as the one on Sderot Chen in TLV?  Goooood ,meatbar depot chen tv goooood
3944,1,Fri Jun 05 17:33:18 2009,"@bgstrowger also please note that as you had guests, I was exceptionally quiet at kicking out time (it was Leigh that shouted, not me) ",also please note guest exceptionally quiet kick time leigh shout not
3945,0,Tue Jun 16 23:50:26 2009,motivation to get my licence: so i can stop flaking on my friends in la ,motivation get licence stop flanking friend la
3946,1,Mon Jun 15 14:35:22 2009,"@godlessgirl  I so want to. Alas, work. Soon, I'll add the &quot;1&quot; to that.",want alas soon add 1
3947,0,Fri Jun 05 15:56:10 2009,just saw that twitter will down for maintenance in a couple of hrs...ugh whatever will we do??? ,saw down maintenance couple through whatever
3948,0,Sun May 31 08:30:09 2009,@auburnjones want me to call your job? I'm sorry  I'm havin a rough one too our date got delayed and stuff.,want call job sorry having rough date get delay stuff
3949,0,Sun Jun 07 15:30:48 2009,i should be in malia right now! ,maria right
3950,0,Tue Apr 21 03:26:43 2009,"One of my life goals is to see a real play. I have free tix for chicago tonight at the lyric, someone please go with me?  goodmorning.",life goal real play free six chicago lyric someone please goodmorning
3951,1,Thu May 14 04:52:17 2009,Feeling all better now! ,good
3952,0,Sun May 10 08:23:18 2009,@DesiLynnsmom I'm actually going to get rid of the game. No use having it if Sam took the x-box. ,actually get rid game no use sam take xbox
3953,1,Sun Apr 19 09:55:30 2009,@roxibear  cheering you on from the sidelines!!,cheer sideline
3954,1,Fri May 29 23:04:30 2009,"I plan on getting the Simply Springfield website up and running next week, too - hopefully!  ",plan get simply springfield website up run next week hopefully
3955,1,Sat Jun 06 21:05:10 2009,Goodnight ,goodnight
3956,0,Mon Jun 01 16:05:27 2009,"i'm gunna cry when asher &amp; kay kiss in fame  better yet, i'll close my eyes.",gonna cry ashes kay kiss fame well close eye
3957,1,Sun Jun 07 00:31:32 2009,"@tpr2 Well they will grow up before you know it, so take the time now ",well grow up before take time
3958,1,Sat May 30 22:01:29 2009,My kitty is the second best cuddler on this planet. ,kitty second best curler planet
3959,1,Fri May 01 20:50:42 2009,"@JasmineTame  Hi Jas,just wondering if you got my email about having a chat? ",hi adjust wonder get email chat
3960,0,Thu Jun 18 07:21:02 2009,5 days til prom and my mother is having to change my dress for me. ,5 til prom mother change dress
3961,0,Sat Jun 20 19:42:50 2009,"@kschwalm Yeah, It's wet.  Looking at a damp ride home.  ",wet damp ride home
3962,1,Tue Jun 02 02:53:19 2009,@PrettyPrats i think you rock *thumbs up* take it in your stride! ,think rock thumb up take stride
3963,0,Mon Jun 22 19:00:08 2009,@krystheilen  I actually liked that title: The Mayor of Twitterville.,actually like title mayor twitterville
3964,1,Sun May 17 11:02:21 2009,@Jet117: that's because your family CLEARLY rocks at life. ,family clearly rock life
3965,1,Fri May 29 00:09:20 2009,@twinkle_x thankyou!  there's a few episodes I am dying to see... *cough* Pizzy!Christmas... LOL,thankyou episode die cough pizzychristmas lol
