,TEXT,LABEL
4279,library but not motivated anybody reason fo keep working bit exhausted,0
4280,keep guard up relationship keep love,0
4281,off teach 4 old,1
4282,not beat anytime ps3 p,1
4283,get back partyhad good time,1
4284,ts mate good news wake up,1
4285,yes bit well,1
4286,send spam reply get after probably not help though,0
4287,calgary sunday evening,1
4288,found plug 360,1
4289,summer close three 5 midterm,0
4290,heavy glad ok,1
4291,email least try contact roger dude info link super fast reply email,1
4292,suppose upside down smile,0
4293,morning make,1
4294,afternoon change eni love guy,1
4295,many thanks leave train,0
4296,mogwai remind live music always betternote self bring earplug nin,1
4297,oh no sorry hear not sound good,0
4298,while sleep,1
4299,happy birthday grand,1
4300,shame beautiful place,0
4301,want wake up love goo goo doll,1
4302,good luck footage none station break live,0
4303,back,0
4304,relax friday night momenthungry though,0
4305,copywriterwho wish code xhtml,1
4306,morning pour not waterproof coat make bad horse blanket not waterproof sock,0
4307,let get,1
4308,party awesome haha get love,1
4309,write good song try writing song not get anywhere sound awful haha xx,0
4310,no carson hardbean solo tyler learn new song throughout try,0
4311,sick little sad last night cry sound,0
4312,um raid not,0
4313,officially lose feeling leg play sims 3 seven hour not good,0
4314,hey kick tired need bed,0
4315,console tourney beach hope get color,1
4316,want make chocolate cover banana but settle banana split instead,0
4317,miya gorgeous grace presence many miss xxx,1
4318,fs conchango template not ready test deferred status product backlog item,0
4319,omits holidaysand already missing guy hug,1
4320,vote teen choice award wish include another category christian inspirational music send email,1
4321,bb todaygot great giftsand bought nice money funny send thank everybody,1
4322,lol not care much but dam big loser hope not lol big fan guess,0
4323,nike chip diet fail time drag advertising,0
4324,get no friend add none friend,0
4325,throne thanks make golf course unforgettable rip,0
4326,arm hurt,0
4327,good episode love galore girl,1
4328,haha buy quite lot thing mine cost together maybe 1015 euro think dad good time,1
4329,venetian blind may take word,1
4330,well back sleep,0
4331,hard aoc not single download,0
4332,friday nice weather want leave early but not,0
4333,thanks sprinkled,1
4334,forward sunday bc weather warm sunny,1
4335,join no follow,0
4336,aw make tea smell really wonderful but taste like water not steep long enough,0
4337,bet mistake nah not surprised,0
4338,nothing ever help iran give illusion help iran,0
4339,,1
4340,nightmare hard use up bros no spoke,0
4341,panic live pretty comformfortable time best curler,1
4342,date talkin bout good luck wit whatnot break lens lol sound well leg,1
4343,can not believe holiday really over wonderful time boyfriend kitty cat back office feeling sad,0
4344,san diego need good restaurant,0
4345,battle hobby game carcassonne off church lunch afternoon,1
4346,run mccormick wood get saynice place run,1
4347,got invite interview part time charity role,1
4348,happy cash cash party bedroom xm radio,1
4349,transfer crush ka empty swimming ignore contest,0
4350,walshyyy get twitter,1
4351,good morning state play terrific last night russell crowd good actually check,1
4352,recommendation check love god off hand hand,1
4353,rayon fun day amazing congratulations angelo love,1
4354,take jazzpiano former bandmate jz sign up 4 bass if orphan need 2 improve technique,1
4355,have position b lean chair fuck 4rm back sit chair n rid him backwards,1
4356,really miss photoshop,0
4357,grad party 124 seth after love summer,1
4358,like sedan mango yesterday,1
4359,cool vitamin beautiful area up last saturday,1
4360,break news 24 yr old friend 2 grey hair scary probably fault frankly intolerable company,0
4361,around summer let ya try,1
4362,not stop,0
4363,happens agree 100 win over want play,1
4364,well thanks lol want,1
4365,going 2 meet eff meeting,1
4366,doom,0
4367,sad last gsm company egyptian also orascom informed sell share fc,0
4368,anytime,1
4369,steve like update ftw lovely dinner drink,1
4370,not want,0
4371,kate favourite apprentice,0
4372,marcus strawberry milkshake none left,0
4373,hello sir can not wait time podcast love new single peace e,1
4374,spirit share,1
4375,like true ndtv news though,1
4376,perhaps conference call easy,1
4377,guess mean not betaread either story huh,0
4378,good morning sir blip,1
4379,hi adjust wonder get email chat,1
4380,sit super nervous chiodos contest hope win,1
4381,like wake up dead,0
4382,fashion show stop totally stress test shock,0
4383,however may blow away june new iphone eat word totally still take smartphone plunge,1
4384,contrast mora lee simmons demon hounsou baby boy born may 30 watch space name,1
4385,schoooool forward school trip,1
4386,baby www,1
4387,thank helping kind,1
4388,yup get 10 min ago get right lane,1
4389,suck poo,1
4390,funky kiss fame well can not no,1
4391,hot heard suppose storm hope not,0
4392,lazy get home,0
4393,somebody save mei 115 but not want can someone kidnap,0
4394,honorary game like whackakass splatasloth actually honorary reopens general,1
4395,pack suck,0
4396,modem down need replace right no apparent reason but likely not last long,0
4397,dat le 15 already install phone default s60v3 while mine s60v5,0
4398,pass flu others,1
4399,think make pancake om nom nom nom nom nom,1
4400,thanks good weekend,1
4401,whip get hate can not best idea,0
4402,puppysitting wednesday si 3,1
4403,goodbye way get interview question hope help spread word accomplishment,1
4404,weekend way fast,0
4405,not want middle,0
4406,excite costa rica meeting tomorrow smash 28 till cooooossstttaaa rrriiicccaaa,1
4407,www jealous sushi rotors piece salmon,0
4408,shop haul boyfriend grandes house,1
4409,cocaine dvd july 21 suppose,0
4410,biking over metro park east side,1
4411,smoker suck even outdoors still stink bad dog shit get program fuckwads quit,0
4412,nice weekend sun shin holland dinner drink beach family,1
4413,between add someone bring justin richards along,1
4414,good morning trouble tree man,1
4415,spent 5hrs jun summary top note still like 2more subject summary think dun need sleep already,1
4416,bye everyone,1
4417,sorry hear kristen,0
4418,package arrive cheryl give xiaomantous book order yay,1
4419,ridiculous ready test original package wonderful husband,1
4420,knackered cry death next haha never progress,0
4421,mga crush ka morning hope foot hurt,0
4422,farewell party friend back england after living,0
4423,thanks may another visit file else use good hear run,1
4424,not think believe never use before,1
4425,you change picture try but not let,0
4426,watch patio few italia 1 haha,1
4427,really upset allison not win top model,0
4428,but get pain belly,0
4429,truly great,1
4430,finish 12 money 55 1 ar star play far aggressive try build monster stack approach bubble,0
4431,love good over dinner cup way much food,1
4432,candyfloss easy carry hope good need hug,1
4433,yea idno wat doi not syllable,1
4434,barley sad movie ever tear,0
4435,seem first wwd trip learn prepare next wwd trip expensive lesson,1
4436,trans alot,1
4437,bank holiday mean not forget latimes,0
4438,yes madam next week 610 send invite unite,1
4439,omg camp maze alex ninja summer next week raft trip tampa 3 week camp mcdowell parish retreat chilling,1
4440,pretty messed sounds like may pull fighters,0
4441,audiobook good music play guitar hero party,1
4442,thank thank thank,1
4443,sorry watch,0
4444,wussup new follower,1
4445,melt pot happy hour summ hope not get bad gas cheese n beer lol,1
4446,mizushima hires acting improve well hand kim sp but ikta tomb still best cute,1
4447,last meal contest also add ultimatefoodie contributor encourage respond but can not win card,0
4448,sunday meansdrugs jesus,1
4449,love song haha halo na yung version ng new find glory,1
4450,get new tb album great,1
4451,finish watch twilight first time can not wait watch new moon definitely buy new moon book,1
4452,lunchtime good love girls interest wow soon,1
4453,not like lady gaga sorry ash,0
4454,ria sad not cool anything up awful,0
4455,love stand much get cd mail yesterday exciting thanks autograph,1
4456,not tell prove not bullshit not let thing get bad 3,0
4457,ice tea think plan coffee p can not view blog say not allow,0
4458,eyes haha learn play much good luck,1
4459,catch scan get up week popcorn super friendly pup film remind,1
4460,hi tom miss speak portuguese google translate love much man please answer need man xx,0
4461,misc soup superstar sonic youth new magazine life good,1
4462,yep amazon,1
4463,suck bare without dom,0
4464,hey hey shown ya love,1
4465,upload rest pic flickr website check,1
4466,not herselfwhere person call 3am answer called van find,0
4467,last night another big let down sick get god damn hop up nothing,0
4468,listen music memory,0
4469,studio sexy good eve well picture but,1
4470,get ready collect first new glass nearly decade,1
4471,oh no glotto early,0
4472,still off milk,0
4473,thanks course follow sparkling even 3,1
4474,soon funny even xxlenaxo love x3 barbecue,1
4475,ahhhhh another person tell like ah like,0
4476,thanks bb app suggestion,1
4477,excellent choice fantastic song shall send prop way,1
4478,hi caroline thanks follow thanks blog post spec read,1
4479,tweetdeck stop bath,0
4480,hey mike apparently miss sorry loss weekend beautiful not long enough though lol,0
4481,boring sunday,0
4482,great first 4 off raining,0
4483,sad,0
4484,kind money though threaten kill haha never,0
4485,dave not think guy ever get sup,0
4486,circus useless bloatware use much pain belly,0
4487,lose please help find good home,0
4488,seriously scare shit pregnant buddy right but not not baby born,1
4489,thanks check terminator website let question happy chat,1
4490,suit thing,1
4491,cast native american no hope,0
4492,want shopping,0
4493,thanks boo,1
4494,never get iphone palm pre smash back phone,1
4495,welcome fun run though perhaps next time 20 max,1
4496,ear phone jus break dan salty heck,0
4497,ani wish code lot kind off movie,1
4498,remind morning not big fan yard sale bahhumbug,1
4499,ctrloptionshiftm also choice fantastic competition stomach not,1
4500,limit story 140 ch tell annoy help relieve stress,1
4501,happy birthday live loooove,1
4502,crazy e3 love social networking but overshadowed awesomeness jolicloud shit isp,0
4503,gh no rcn true blood episode demand 1013,0
4504,kind sick hopefully supernatural make well,0
4505,spend quality time baby niece hailed bailey love much brighter,1
4506,get really bore listen voice,1
4507,hw,0
4508,brazilian fan truly passionate much love forever il l oxo,1
4509,ubertwitter good lacked well course workexpress,1
4510,asukaesp want replace beautiful place like toothpaste,1
4511,call home lol 2 sleep though get wake up 7am,0
4512,hit not finish off time ip,0
4513,love music much pain play side finger peel listed play much,0
4514,lucky design wisecrack good,1
4515,not watch never really care may lose but not alone,1
